PLAC,DIVI,OPEC,SECTION,DIVISION,DIVISION_NAME,DIVISION_NAME_ABBR,VENDOR,VENDOR_NAME,PO_NO,ITEM_NO,ITEM_NAME,SPEC,DRAW,AC,DEPT,ORGN,WC,CL,PO_DATE,DUE_DATE,REPLY_DATE,CLOSED_DATE,PRINT_FLG,TOCK_TYPE,RCV_TYPE,INV_DATE,INV_NO,REPLY_QTY,REPLY_UNIT,REPLY_UP,REPLY_AMT,REPLY_CUR,TAX_RATE,TAX_AMT,TOTAL_AMT,TRAD,ETD_DATE,ETA_DATE,EFC_DATE,TAX_INVOICE,RCV_FLG,RCV_DATE,STATUS,REMARK,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613815,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613816,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613817,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613818,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613819,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613820,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613821,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613822,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613823,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613824,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613825,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613826,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613827,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613828,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613829,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613830,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613831,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613832,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613833,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613834,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613835,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613836,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613837,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613838,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613839,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613840,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613841,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613842,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613843,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YDC9601,1119-621-00012,CONE (COATED),(NMB REV.B),DORADO 10D,4520A6,11,DM08,,LC,17/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,E613844,1200,PCS,6.53,7836,BT,0,0,7836,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YD48259,1124-150-00006,HYDROFLUID BEARING,(NMB REV.B),V15CMR 2D IRIS,4520D3,12,,,LC,09/12/2025,01/02/2026,01/02/2026,,A,A,D/O Inter-Div,27/01/2026,DW61015,1947,PCS,21.4175,41699.87,BT,0,0,41699.87,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YD48259,1124-150-00006,HYDROFLUID BEARING,(NMB REV.B),V15CMR 2D IRIS,4520D3,12,,,LC,09/12/2025,01/02/2026,01/02/2026,,A,A,D/O Inter-Div,27/01/2026,DW61016,100,PCS,21.4175,2141.75,BT,0,0,2141.75,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22243DW,NMB-MINEBEA THAI LIMITED,YD48259,1124-150-00006,HYDROFLUID BEARING,(NMB REV.B),V15CMR 2D IRIS,4520D3,12,,,LC,09/12/2025,01/02/2026,01/02/2026,,A,A,D/O Inter-Div,27/01/2026,DW61017,1753,PCS,21.4175,37544.88,BT,0,0,37544.88,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22244BB,NMB-MINEBEA THAI LIMITED,YDC9534,1119-181-00031A,BASEPLATE,NMB+NMB+NMB D743061000 R.F(NMB.C),CIMARRON BP 3D,4520B2,12,DM03,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,BG10971,4704,PCS,58.49,275136.96,BT,0,0,275136.96,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22244BB,NMB-MINEBEA THAI LIMITED,YDC9534,1119-181-00031A,BASEPLATE,NMB+NMB+NMB D743061000 R.F(NMB.C),CIMARRON BP 3D,4520B2,12,DM03,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,BG10986,2352,PCS,58.49,137568.48,BT,0,0,137568.48,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22244BB,NMB-MINEBEA THAI LIMITED,YDC9538,1123-181-00002F,BASEPLATE,NMB+MMI+NMB D760370400 R.G (NMB.E),MARLIN 10D,4520B2,11,DM03,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,BG10985,4704,PCS,153.3,721123.2,BT,0,0,721123.2,,,,,,,,WAITING RECEIVE,P/O BALANCE,
T2,71,DM,71DM,T271DM,SPINDLE MOTOR,ASSY,22244BB,NMB-MINEBEA THAI LIMITED,YDC9539,1123-181-00002H,BASEPLATE,NMB+MMI+MMI D760370400 R.G (NMB.E),MARLIN 10D,4520B2,11,DM03,,LC,12/12/2025,05/01/2026,05/01/2026,,A,A,D/O Inter-Div,27/01/2026,BG10977,4704,PCS,153.3,721123.2,BT,0,0,721123.2,,,,,,,,WAITING RECEIVE,P/O BALANCE,
